as_of_date,ticker,entry_price,predicted_price,predicted_return_pct,confidence,rf_confidence,gb_confidence,rf_r2,gb_r2,agreement_pct,actual_price,actual_return_pct,direction_correct
2025-02-03,SKE,9.89,9.73,-1.62,2.1,4.2,0.0,0.0,0.0,1.7,11.5,16.28,False
2025-02-18,SKE,10.92,10.84,-0.73,1.6,2.8,0.4,0.0,0.0,0.2,9.935,-9.02,True
2025-03-04,SKE,9.45,9.7,2.65,6.5,8.5,4.5,0.20720021899935093,0.014923808294633245,0.7,9.5,0.53,True
2025-03-18,SKE,11.175,11.69,4.61,8.1,7.6,8.6,0.17460242448210883,0.16341559493402336,1.1,10.115,-9.49,False
2025-04-01,SKE,10.095,10.23,1.34,10.4,8.8,12.0,0.13609877395643,0.07986618631522668,2.7,8.62,-14.61,False
2025-04-15,SKE,12.175,12.65,3.9,7.1,8.3,5.8,0.05973989828522519,0.0,0.8,12.01,-1.36,False
2025-04-30,SKE,11.95,11.9,-0.42,7.2,8.4,6.0,0.06910279873931413,0.0,0.9,12.73,6.53,False
2025-05-14,SKE,11.13,11.6,4.22,6.8,8.1,5.5,0.06627010423314694,0.0,0.5,12.67,13.84,True
2025-05-29,SKE,12.59,12.52,-0.56,8.2,10.3,6.1,0.08739054042392003,0.0,1.5,14.84,17.87,False
2025-06-12,SKE,14.405,13.99,-2.88,6.8,7.8,5.9,0.06699220611406564,0.0,2.1,15.05,4.48,False
2025-06-27,SKE,15.155,15.02,-0.89,2.2,3.3,1.1,0.030567594710334323,0.0,0.6,16.07,6.04,False
2025-07-14,SKE,16.42,16.6,1.1,0.2,0.4,0.0,0.0,0.0,1.6,16.59,1.04,True
2025-07-28,SKE,14.76,14.96,1.36,0.8,1.6,0.0,0.0,0.0,1.9,14.92,1.08,True
2025-08-11,SKE,15.79,15.45,-2.15,1.1,1.9,0.3,0.0,0.0,1.9,15.18,-3.86,True
2025-08-25,SKE,15.33,15.48,0.98,0.5,0.9,0.0,0.0,0.0,0.5,17.345,13.14,True
2025-09-09,SKE,17.38,17.13,-1.44,1.1,2.0,0.2,0.0,0.0,0.8,18.3,5.29,False
2025-09-23,SKE,18.625,18.82,1.05,0.8,0.5,1.0,0.0,0.0,1.6,18.43,-1.05,False
2025-10-07,SKE,17.55,17.96,2.34,0.0,0.0,0.0,0.0,0.0,1.5,19.24,9.63,True
2025-10-21,SKE,16.825,17.79,5.74,0.0,0.0,0.0,0.0,0.0,3.8,16.225,-3.57,False
2025-11-04,SKE,15.54,17.06,9.78,0.0,0.0,0.0,0.0,0.0,2.2,17.48,12.48,True
2025-11-18,SKE,18.085,17.96,-0.69,1.5,1.7,1.3,0.044012643358110504,0.0,0.0,18.88,4.4,False
2025-12-03,SKE,20.76,20.23,-2.55,2.9,1.8,3.9,0.06635817851225978,0.04221116704461347,0.6,24.1,16.09,False
2025-12-17,SKE,23.88,23.38,-2.09,2.0,2.0,2.1,0.0,0.0,0.6,24.49,2.55,False
2026-01-02,SKE,23.7,24.34,2.7,0.2,0.4,0.0,0.0,0.0,1.6,25.61,8.06,True
2026-01-16,SKE,26.95,26.9,-0.19,1.2,1.7,0.8,0.0,0.0,0.8,32.105,19.13,False
2026-02-02,SKE,29.14,29.06,-0.27,0.2,0.4,0.0,0.0,0.0,1.9,33.74,15.79,False
2026-02-17,SKE,31.66,31.41,-0.79,0.1,0.1,0.0,0.0,0.0,0.8,36.015,13.76,False
2026-03-03,SKE,35.005,34.65,-1.01,0.0,0.0,0.0,0.0,0.0,0.6,34.14,-2.47,True
2026-03-17,SKE,29.595,31.43,6.2,0.7,0.9,0.4,0.0,0.0,0.9,27.485,-7.13,False
2026-03-31,SKE,29.78,32.11,7.82,0.2,0.2,0.2,0.0,0.0,2.3,31.21,4.8,True
2026-04-15,SKE,32.14,31.91,-0.72,1.4,1.4,1.3,0.0,0.0,0.3,33.21,3.33,False
2026-04-29,SKE,29.0,30.58,5.45,0.2,0.5,0.0,0.0,0.0,0.9,31.12,7.31,True
2026-05-13,SKE,34.295,34.3,0.01,0.3,0.6,0.0,0.0,0.0,0.4,29.4,-14.27,False
2026-05-28,SKE,29.495,30.69,4.05,0.1,0.2,0.0,0.0,0.0,1.3,29.535,0.14,True
2026-06-11,SKE,26.05,28.71,10.21,0.0,0.0,0.0,0.0,0.0,0.2,28.65,9.98,True
2026-06-26,SKE,26.92,28.84,7.13,0.2,0.5,0.0,0.0,0.0,4.5,28.135,4.51,True
2024-09-09,STAG,39.535,39.09,-1.13,0.0,0.0,0.0,0.0,0.0,1.2,40.145,1.54,False
2024-09-23,STAG,39.45,39.24,-0.53,0.0,0.0,0.0,0.0,0.0,0.8,39.06,-0.99,True
2024-10-07,STAG,37.475,37.78,0.81,0.0,0.0,0.0,0.0,0.0,0.1,37.4,-0.2,False
2024-10-21,STAG,37.69,38.01,0.85,0.0,0.0,0.0,0.0,0.0,0.5,37.505,-0.49,False
2024-11-04,STAG,36.81,36.8,-0.03,0.0,0.0,0.0,0.0,0.0,0.2,37.32,1.39,False
2024-11-18,STAG,36.33,36.46,0.36,0.0,0.0,0.0,0.0,0.0,0.1,37.16,2.28,True
2024-12-03,STAG,36.505,36.71,0.56,0.0,0.0,0.0,0.0,0.0,0.2,36.09,-1.14,False
2024-12-17,STAG,35.38,35.8,1.19,0.0,0.0,0.0,0.0,0.0,0.8,34.15,-3.48,False
2025-01-02,STAG,32.97,33.59,1.88,0.0,0.0,0.0,0.0,0.0,1.5,32.4,-1.73,False
2025-01-17,STAG,33.95,34.06,0.32,0.0,0.0,0.0,0.0,0.0,0.9,34.66,2.09,True
2025-02-03,STAG,33.83,34.27,1.3,0.0,0.0,0.0,0.0,0.0,0.5,34.705,2.59,True
2025-02-18,STAG,35.02,35.58,1.6,0.3,0.6,0.0,0.0,0.0,0.1,35.665,1.84,True
2025-03-04,STAG,36.05,36.57,1.44,2.8,4.8,0.8,0.031390104686580544,0.0,0.1,36.39,0.94,True
2025-03-18,STAG,35.44,35.82,1.07,3.4,5.7,1.0,0.011952172491424662,0.0,0.7,34.77,-1.89,False
2025-04-01,STAG,36.23,36.48,0.69,2.9,4.4,1.4,0.0,0.0,0.2,30.07,-17.0,False
2025-04-15,STAG,32.375,33.11,2.27,1.4,1.9,1.0,0.0,0.0,1.5,32.67,0.91,True
2025-04-30,STAG,33.05,32.92,-0.39,3.6,4.3,3.0,0.0,0.0,1.3,33.42,1.12,False
2025-05-14,STAG,34.93,35.25,0.92,3.2,6.3,0.2,0.0,0.0,0.7,34.405,-1.5,False
2025-05-29,STAG,35.92,36.23,0.86,3.0,5.2,0.8,0.0,0.0,0.9,36.13,0.58,True
2025-06-12,STAG,36.645,37.27,1.71,5.8,7.6,3.9,0.0,0.0,0.5,36.38,-0.72,False
2025-06-27,STAG,36.2,36.95,2.07,2.6,3.9,1.3,0.0,0.0,0.8,36.18,-0.06,False
2025-07-14,STAG,36.095,36.65,1.54,1.1,1.8,0.4,0.0,0.0,0.3,35.625,-1.3,False
2025-07-28,STAG,34.76,35.01,0.72,0.9,1.5,0.3,0.0,0.0,0.3,34.865,0.3,True
2025-08-11,STAG,34.28,34.3,0.06,1.1,2.3,0.0,0.014651665767254962,0.0355699988715632,0.5,34.34,0.18,True
2025-08-25,STAG,36.4,36.78,1.04,4.1,2.5,5.7,0.04180019982447458,0.11070307075889718,0.5,36.08,-0.88,False
2025-09-09,STAG,36.145,36.66,1.42,1.2,1.3,1.1,0.0,0.0,0.4,35.96,-0.51,False
2025-09-23,STAG,35.215,35.43,0.61,0.0,0.0,0.0,0.0,0.0,0.1,35.3,0.24,True
2025-10-07,STAG,36.38,36.59,0.58,0.5,1.0,0.0,0.0,0.0,0.5,36.82,1.21,True
2025-10-21,STAG,38.55,38.15,-1.04,0.6,1.1,0.0,0.0,0.0,0.4,38.12,-1.12,True
2025-11-04,STAG,38.56,38.3,-0.67,1.1,2.1,0.0,0.0,0.0,0.8,39.435,2.27,False
2025-11-18,STAG,38.59,38.5,-0.23,0.6,0.6,0.7,0.0,0.0,1.2,39.255,1.72,False
2025-12-03,STAG,39.08,38.8,-0.72,0.4,0.8,0.0,0.0,0.0,0.3,38.71,-0.95,True
2025-12-17,STAG,37.5,37.16,-0.91,2.6,4.3,1.0,0.0,0.0,0.3,37.32,-0.48,True
2026-01-02,STAG,36.92,36.72,-0.54,5.0,8.5,1.6,0.027449274748042374,0.0,0.3,37.905,2.67,False
2026-01-16,STAG,37.87,37.48,-1.03,2.2,3.9,0.6,0.0,0.0,0.1,36.73,-3.01,True
2026-02-02,STAG,37.49,36.88,-1.63,2.6,5.2,0.0,0.0,0.0,0.7,39.16,4.45,False
2026-02-17,STAG,38.38,38.0,-0.99,1.8,3.3,0.4,0.0,0.0,0.1,38.78,1.04,False
2026-03-03,STAG,39.375,39.19,-0.47,0.9,1.8,0.0,0.0,0.0,0.7,38.37,-2.55,True
2026-03-17,STAG,38.62,38.41,-0.54,3.9,5.2,2.5,0.0,0.0,0.3,36.295,-6.02,True
2026-03-31,STAG,36.06,36.49,1.19,4.2,7.0,1.4,0.0,0.0,0.5,37.98,5.32,True
2026-04-15,STAG,38.45,38.13,-0.83,5.4,6.6,4.2,0.0,0.0,0.7,38.9,1.17,False
2026-04-29,STAG,38.13,37.8,-0.87,3.0,2.5,3.6,0.0,0.0,0.2,38.58,1.18,False
2026-05-13,STAG,38.38,38.32,-0.16,2.1,1.9,2.4,0.0,0.0,0.3,38.29,-0.23,True
2026-05-28,STAG,37.97,37.71,-0.68,4.0,4.6,3.4,0.0,0.0,0.2,37.01,-2.53,True
2026-06-11,STAG,38.005,37.29,-1.88,3.4,4.5,2.2,0.0,0.0,0.8,37.795,-0.55,True
2026-06-26,STAG,39.4,38.84,-1.42,1.7,2.9,0.5,0.0,0.0,0.3,39.1,-0.76,True
2024-09-09,STEP,53.13,55.62,4.69,13.6,12.3,14.8,0.09496536001517353,0.11670313183753644,2.1,53.18,0.09,True
2024-09-23,STEP,56.48,57.66,2.09,10.1,10.4,9.8,0.03027301661034021,0.07885788571651486,2.3,56.83,0.62,True
2024-10-07,STEP,60.22,59.75,-0.78,6.0,7.2,4.7,0.0,0.0,1.9,59.95,-0.45,True
2024-10-21,STEP,59.79,65.0,8.71,10.6,6.2,15.0,0.0,0.06994121192225333,3.8,61.56,2.96,True
2024-11-04,STEP,59.25,63.56,7.27,2.3,1.9,2.7,0.0,0.0,4.4,69.28,16.93,True
2024-11-18,STEP,64.77,67.93,4.88,15.1,13.6,16.5,0.19504385125759227,0.11887903841159042,2.2,66.66,2.92,True
2024-12-03,STEP,62.85,66.72,6.16,13.5,15.5,11.5,0.17274951777708747,0.050134436613920474,3.6,60.14,-4.31,False
2024-12-17,STEP,62.27,64.48,3.55,5.8,8.2,3.4,0.0530517705531478,0.0,1.4,60.29,-3.18,False
2025-01-02,STEP,58.72,61.59,4.89,0.2,0.5,0.0,0.0,0.0,1.0,57.87,-1.45,False
2025-01-17,STEP,61.56,64.73,5.15,0.0,0.0,0.0,0.0,0.0,2.2,62.44,1.43,True
2025-02-03,STEP,63.12,66.34,5.1,0.9,1.1,0.7,0.0,0.0,1.3,61.78,-2.12,False
2025-02-18,STEP,63.43,67.95,7.13,0.5,0.6,0.4,0.0,0.0,3.3,57.885,-8.74,False
2025-03-04,STEP,56.02,59.81,6.77,0.0,0.0,0.0,0.0,0.0,3.0,50.89,-9.16,False
2025-03-18,STEP,54.53,57.43,5.32,0.0,0.0,0.0,0.0,0.0,3.0,57.16,4.82,True
2025-04-01,STEP,53.88,57.14,6.05,0.0,0.0,0.0,0.0,0.0,2.7,42.51,-21.1,False
2025-04-15,STEP,47.77,49.14,2.87,0.1,0.0,0.2,0.0,0.0,1.6,48.22,0.94,True
2025-04-30,STEP,50.035,51.06,2.05,0.2,0.0,0.4,0.0,0.0,0.1,53.56,7.05,True
2025-05-14,STEP,59.65,59.81,0.27,2.2,1.4,3.0,0.0,0.0,0.6,56.23,-5.73,False
2025-05-29,STEP,59.11,59.12,0.02,0.5,0.5,0.4,0.0,0.0,0.8,56.8,-3.91,False
2025-06-12,STEP,56.365,58.9,4.5,0.4,0.2,0.7,0.0,0.0,3.6,53.0,-5.97,False
2025-06-27,STEP,56.19,56.95,1.35,0.1,0.0,0.2,0.0,0.0,0.5,57.1,1.62,True
2025-07-14,STEP,59.95,60.42,0.78,2.4,1.8,2.9,0.0,0.0,0.1,61.24,2.15,True
2025-07-28,STEP,60.56,61.39,1.37,2.0,1.6,2.5,0.0,0.0,0.5,58.08,-4.1,False
2025-08-11,STEP,58.51,58.61,0.17,1.7,1.8,1.6,0.0,0.0,0.8,59.57,1.81,True
2025-08-25,STEP,61.53,62.8,2.06,0.9,1.5,0.3,0.0,0.0,1.7,61.13,-0.65,False
2025-09-09,STEP,60.945,62.55,2.63,0.2,0.4,0.0,0.0,0.0,1.5,61.095,0.25,True
2025-09-23,STEP,67.255,67.21,-0.07,0.9,1.3,0.5,0.0,0.0,0.8,65.33,-2.86,True
2025-10-07,STEP,64.6,64.95,0.54,0.8,0.8,0.7,0.0,0.0,2.5,66.84,3.47,True
2025-10-21,STEP,63.44,62.06,-2.18,0.2,0.0,0.4,0.0,0.0,2.5,64.58,1.8,False
2025-11-04,STEP,61.85,61.39,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,60.97,-1.42,True
2025-11-18,STEP,60.11,61.33,2.03,0.9,1.4,0.4,0.0,0.0,1.8,62.49,3.96,True
2025-12-03,STEP,62.515,64.23,2.74,0.8,0.8,0.7,0.0,0.0,3.3,65.98,5.54,True
2025-12-17,STEP,62.59,63.54,1.52,1.1,2.1,0.1,0.035959224636388676,0.0,0.9,65.97,5.4,True
2026-01-02,STEP,66.715,66.95,0.35,0.2,0.5,0.0,0.03480342848765661,0.0,0.3,72.105,8.08,True
2026-01-16,STEP,76.26,76.08,-0.24,2.5,3.9,1.1,0.05628314562592318,0.0,1.4,73.14,-4.09,True
2026-02-02,STEP,69.76,72.14,3.41,1.2,2.2,0.1,0.05802297501303688,0.0,0.8,62.55,-10.34,False
2026-02-17,STEP,55.43,58.42,5.39,0.0,0.0,0.0,0.0,0.0,3.2,45.77,-17.43,False
2026-03-03,STEP,44.74,47.2,5.5,0.0,0.0,0.0,0.0,0.0,3.8,46.295,3.48,True
2026-03-17,STEP,46.53,48.61,4.47,0.3,0.1,0.5,0.0,0.0,1.9,47.33,1.72,True
2026-03-31,STEP,47.74,49.21,3.08,0.0,0.0,0.0,0.0,0.0,0.8,48.56,1.72,True
2026-04-15,STEP,54.6,57.34,5.02,0.1,0.1,0.1,0.0,0.0,2.1,56.29,3.1,True
2026-04-29,STEP,51.13,54.05,5.71,0.6,0.6,0.6,0.0,0.0,3.0,53.69,5.01,True
2026-05-13,STEP,54.57,57.05,4.54,0.9,1.5,0.3,0.0,0.0,2.0,51.97,-4.76,False
2026-05-28,STEP,50.11,52.14,4.05,0.4,0.6,0.2,0.0,0.0,2.5,46.36,-7.48,False
2026-06-11,STEP,42.5,44.59,4.92,0.1,0.2,0.0,0.0,0.0,2.5,45.19,6.33,True
2026-06-26,STEP,39.54,41.55,5.08,0.1,0.1,0.0,0.0,0.0,2.9,43.98,11.23,True
2025-04-23,TBBB,28.84,28.95,0.38,0.0,0.0,0.0,0.0,0.0,3.8,30.51,5.79,True
2025-05-07,TBBB,30.92,30.24,-2.2,1.6,0.0,3.1,0.02387758254561434,0.10643942672352746,0.5,29.975,-3.06,True
2025-05-21,TBBB,30.39,30.53,0.46,2.6,3.8,1.5,0.0634864530678072,0.0,1.7,29.3,-3.59,False
2025-06-05,TBBB,27.39,27.42,0.11,1.8,2.8,0.8,0.09704947873531533,0.0,0.7,26.79,-2.19,False
2025-06-20,TBBB,26.31,26.38,0.27,3.5,0.0,7.1,0.1578891822083901,0.11997169288108833,0.5,27.48,4.45,True
2025-07-07,TBBB,26.43,26.75,1.21,7.1,2.6,11.7,0.09953347640854271,0.13845972870997836,0.6,24.48,-7.38,False
2025-07-21,TBBB,26.18,26.06,-0.46,8.8,9.2,8.5,0.1681272356176945,0.14025418759762776,0.0,24.81,-5.23,True
2025-08-04,TBBB,25.5,25.73,0.9,2.8,0.0,5.6,0.055693078263106655,0.030922823892243545,0.8,26.32,3.22,True
2025-08-18,TBBB,25.475,26.04,2.22,4.7,1.3,8.1,0.12410121541677832,0.14761703158490636,0.9,26.03,2.18,True
2025-09-02,TBBB,26.6,26.47,-0.49,3.1,0.0,6.2,0.0,0.07222093555450237,0.8,26.25,-1.32,True
2025-09-16,TBBB,26.11,26.63,1.99,18.3,14.2,22.4,0.15222720247013033,0.23472156481992246,1.7,25.895,-0.82,False
2025-09-30,TBBB,26.99,26.57,-1.56,6.3,7.0,5.6,0.12606225027836548,0.11601639474523884,1.5,24.5,-9.23,True
2025-10-14,TBBB,26.44,26.81,1.4,10.8,6.0,15.5,0.14308786841143561,0.24513308250098131,0.6,28.98,9.61,True
2025-10-28,TBBB,29.3,29.28,-0.07,15.2,14.1,16.4,0.12091485480146824,0.14680620446258474,0.9,26.21,-10.55,True
2025-11-11,TBBB,28.63,29.09,1.61,11.7,14.6,8.8,0.17047410104576155,0.06761532194391395,0.4,29.24,2.13,True
2025-11-25,TBBB,32.17,31.3,-2.7,9.3,12.4,6.3,0.05704678846210043,0.0,2.4,33.08,2.83,False
2025-12-10,TBBB,33.98,32.71,-3.74,2.5,4.3,0.8,0.0,0.0,0.9,32.1,-5.53,True
2025-12-24,TBBB,34.56,33.47,-3.15,2.7,4.1,1.3,0.0,0.0,3.2,34.385,-0.51,True
2026-01-09,TBBB,33.45,34.25,2.39,3.8,5.9,1.6,0.0,0.0,1.5,32.05,-4.19,False
2026-01-26,TBBB,34.795,34.59,-0.59,3.0,4.5,1.6,0.0,0.0,0.8,36.27,4.24,False
2026-02-09,TBBB,38.25,37.12,-2.95,0.8,0.6,1.0,0.0,0.0,0.2,38.69,1.15,False
2026-02-24,TBBB,36.82,38.5,4.56,0.4,0.3,0.5,0.0,0.0,0.8,35.07,-4.75,False
2026-03-10,TBBB,33.62,33.53,-0.27,0.1,0.2,0.0,0.0,0.0,0.2,33.865,0.73,False
2026-03-24,TBBB,34.87,34.84,-0.09,0.0,0.0,0.0,0.0,0.0,0.3,35.36,1.41,False
2026-04-08,TBBB,37.12,37.02,-0.27,0.0,0.0,0.0,0.0,0.0,0.5,35.0,-5.71,True
2026-04-22,TBBB,39.08,38.03,-2.69,1.0,1.5,0.5,0.0,0.0,2.3,35.79,-8.42,True
2026-05-06,TBBB,37.4,37.12,-0.75,1.6,2.9,0.3,0.0,0.0,0.5,35.65,-4.68,True
2026-05-20,TBBB,37.09,36.04,-2.83,1.9,3.1,0.6,0.0,0.0,2.7,32.67,-11.92,True
2026-06-04,TBBB,38.29,37.95,-0.89,1.5,2.4,0.6,0.0,0.0,0.9,41.855,9.31,False
2026-06-18,TBBB,42.06,42.14,0.19,1.5,2.1,0.8,0.0,0.0,1.5,41.98,-0.19,False
2025-05-14,TBRG,24.725,27.03,9.32,0.0,0.0,0.0,0.0,0.0,2.9,24.215,-2.06,False
2025-05-29,TBRG,23.77,25.73,8.25,0.0,0.0,0.0,0.0,0.0,1.7,23.5,-1.14,False
2025-06-12,TBRG,23.74,25.22,6.23,0.0,0.0,0.0,0.0,0.0,0.9,22.4,-5.64,False
2025-06-27,TBRG,23.15,24.69,6.65,0.0,0.0,0.0,0.0,0.0,2.8,22.62,-2.29,False
2025-07-14,TBRG,21.94,23.45,6.88,0.0,0.0,0.0,0.0,0.0,1.7,22.415,2.16,True
2025-07-28,TBRG,23.14,24.52,5.96,0.0,0.0,0.0,0.0,0.0,2.4,21.09,-8.86,False
2025-08-11,TBRG,19.21,20.69,7.7,0.0,0.0,0.0,0.0,0.0,3.2,19.355,0.75,True
2025-08-25,TBRG,19.85,20.95,5.54,0.0,0.0,0.0,0.0,0.0,3.4,19.97,0.6,True
2025-09-09,TBRG,19.965,21.2,6.19,0.0,0.0,0.0,0.0,0.0,3.6,20.76,3.98,True
2025-09-23,TBRG,21.83,22.7,3.99,1.1,0.5,1.8,0.0,0.0,2.9,20.17,-7.6,False
2025-10-07,TBRG,20.07,21.26,5.93,0.7,0.0,1.3,0.0,0.0,3.0,20.055,-0.07,False
2025-10-21,TBRG,19.93,20.69,3.81,1.1,1.1,1.1,0.0,0.0,0.8,19.51,-2.11,False
2025-11-04,TBRG,19.26,20.32,5.5,0.0,0.0,0.0,0.0,0.0,3.1,19.57,1.61,True
2025-11-18,TBRG,21.14,20.78,-1.7,0.0,0.0,0.0,0.0,0.0,1.7,22.51,6.48,False
2025-12-03,TBRG,23.29,23.26,-0.13,0.0,0.0,0.0,0.0,0.0,0.6,22.39,-3.86,True
2025-12-17,TBRG,22.06,22.18,0.54,0.0,0.0,0.0,0.0,0.0,1.1,22.09,0.14,True
2026-01-02,TBRG,20.665,20.9,1.14,0.0,0.0,0.0,0.0,0.0,1.5,21.49,3.99,True
2026-01-16,TBRG,20.72,20.46,-1.25,0.0,0.0,0.0,0.0,0.0,1.1,20.98,1.25,False
2026-02-02,TBRG,20.435,20.23,-1.0,0.0,0.0,0.0,0.0,0.0,2.2,19.71,-3.55,True
2026-02-17,TBRG,19.71,19.51,-1.01,1.2,2.5,0.0,0.08954082880814362,0.0,0.3,19.62,-0.46,True
2026-03-03,TBRG,19.11,19.57,2.41,7.8,8.5,7.1,0.17615055370741584,0.15664661417491232,0.9,18.08,-5.39,False
2026-03-17,TBRG,15.72,16.22,3.18,5.2,8.4,2.0,0.07378595220095208,0.0,6.4,14.88,-5.34,False
2026-03-31,TBRG,14.61,14.83,1.51,0.7,0.8,0.5,0.0,0.0,0.9,17.52,19.92,True
2026-04-15,TBRG,22.18,22.6,1.89,3.0,5.0,1.0,0.0,0.0,0.3,22.87,3.11,True
2026-04-29,TBRG,25.72,26.08,1.4,1.0,1.5,0.5,0.0,0.0,0.9,25.74,0.08,True
2026-05-13,TBRG,25.86,26.42,2.17,2.9,4.4,1.4,0.0,0.0,0.5,25.94,0.31,True
2026-05-28,TBRG,25.94,26.48,2.08,4.4,7.0,1.8,0.0,0.0,0.0,26.06,0.46,True
2026-06-11,TBRG,26.07,26.91,3.22,5.9,9.4,2.4,0.0,0.0,1.4,26.1,0.12,True
2026-06-26,TBRG,26.175,26.91,2.81,5.4,8.6,2.2,0.0,0.0,0.6,26.245,0.27,True
2024-09-09,TFPM,15.74,15.42,-2.03,4.2,6.7,1.8,0.055613420908368516,0.0,3.2,17.025,8.16,False
2024-09-23,TFPM,16.72,16.7,-0.12,0.0,0.0,0.0,0.0,0.0,0.2,16.18,-3.23,True
2024-10-07,TFPM,16.045,15.62,-2.65,0.0,0.0,0.0,0.0,0.0,1.8,16.48,2.71,False
2024-10-21,TFPM,18.1,17.91,-1.05,0.0,0.0,0.0,0.0,0.0,1.8,17.73,-2.04,True
2024-11-04,TFPM,17.13,16.9,-1.34,0.0,0.0,0.0,0.0,0.0,1.1,16.33,-4.67,True
2024-11-18,TFPM,16.41,16.68,1.65,0.0,0.0,0.0,0.0,0.0,0.7,16.495,0.52,True
2024-12-03,TFPM,16.815,16.84,0.15,0.0,0.0,0.0,0.0,0.0,0.1,16.61,-1.22,False
2024-12-17,TFPM,16.17,15.93,-1.48,0.0,0.0,0.0,0.0,0.0,1.3,15.23,-5.81,True
2025-01-02,TFPM,15.28,15.64,2.36,1.1,2.3,0.0,0.0,0.0,0.5,15.48,1.31,True
2025-01-17,TFPM,15.77,15.8,0.19,1.5,3.0,0.0,0.0,0.0,0.3,15.65,-0.76,False
2025-02-03,TFPM,16.11,16.2,0.56,1.5,1.8,1.1,0.0,0.0,0.2,16.83,4.47,True
2025-02-18,TFPM,17.305,17.15,-0.9,2.5,3.4,1.5,0.0,0.0,0.3,17.26,-0.26,True
2025-03-04,TFPM,17.01,16.71,-1.76,0.9,0.4,1.5,0.0,0.0,1.6,18.17,6.82,False
2025-03-18,TFPM,19.17,19.24,0.37,0.0,0.0,0.0,0.0,0.0,1.0,19.45,1.46,True
2025-04-01,TFPM,19.28,19.74,2.39,0.0,0.0,0.0,0.0,0.0,3.1,18.35,-4.82,False
2025-04-15,TFPM,21.66,21.77,0.51,0.0,0.0,0.0,0.0,0.0,1.2,21.16,-2.31,False
2025-04-30,TFPM,20.78,20.47,-1.49,0.0,0.0,0.0,0.0,0.0,0.3,21.89,5.34,False
2025-05-14,TFPM,19.63,19.48,-0.76,0.0,0.0,0.0,0.0,0.0,0.8,21.335,8.69,False
2025-05-29,TFPM,21.74,21.62,-0.55,0.0,0.0,0.0,0.0,0.0,0.5,24.72,13.71,False
2025-06-12,TFPM,24.5,24.48,-0.08,0.0,0.0,0.0,0.0,0.0,1.0,24.69,0.78,False
2025-06-27,TFPM,23.07,22.91,-0.69,0.0,0.0,0.0,0.0,0.0,0.4,24.55,6.42,False
2025-07-14,TFPM,23.61,23.42,-0.8,0.0,0.0,0.0,0.0,0.0,0.8,23.74,0.55,False
2025-07-28,TFPM,23.36,23.13,-0.98,0.5,0.0,1.0,0.0,0.0,0.3,23.86,2.14,False
2025-08-11,TFPM,26.9,26.91,0.04,0.4,0.0,0.8,0.0,0.0,0.9,25.875,-3.81,False
2025-08-25,TFPM,26.18,26.98,3.06,0.2,0.0,0.5,0.0,0.0,2.0,27.675,5.71,True
2025-09-09,TFPM,28.615,28.12,-1.73,2.4,0.7,4.1,0.0,0.0,2.6,28.12,-1.73,True
2025-09-23,TFPM,28.44,28.54,0.35,3.0,3.7,2.3,0.0,0.0,1.4,29.26,2.88,True
2025-10-07,TFPM,30.03,29.85,-0.6,3.2,4.2,2.1,0.0,0.0,1.5,31.52,4.96,False
2025-10-21,TFPM,29.15,29.56,1.41,1.8,3.4,0.1,0.0,0.0,0.1,28.03,-3.84,False
2025-11-04,TFPM,27.245,27.53,1.05,3.9,7.3,0.4,0.03734115946899219,0.0,0.7,30.345,11.38,True
2025-11-18,TFPM,30.885,31.27,1.25,4.2,8.2,0.2,0.03616178894091748,0.0,2.6,31.55,2.15,True
2025-12-03,TFPM,32.47,32.41,-0.18,4.2,8.0,0.3,0.006432553937294805,0.0,0.5,34.16,5.2,False
2025-12-17,TFPM,33.62,33.3,-0.95,3.8,6.6,1.0,0.0,0.0,2.3,34.92,3.87,False
2026-01-02,TFPM,32.75,32.75,0.0,2.8,5.2,0.4,0.0,0.0,1.1,35.1,7.18,False
2026-01-16,TFPM,36.93,36.75,-0.49,3.6,7.2,0.0,0.0,0.0,0.2,38.65,4.66,False
2026-02-02,TFPM,34.06,35.03,2.85,6.5,12.2,0.8,0.05032617863298472,0.0,0.3,35.7,4.82,True
2026-02-17,TFPM,35.58,36.22,1.8,9.2,16.2,2.1,0.09816641639612167,0.0,0.3,39.16,10.06,True
2026-03-03,TFPM,38.6,38.68,0.21,9.6,15.4,3.7,0.11278015333349112,0.0,0.6,39.08,1.24,True
2026-03-17,TFPM,36.22,36.75,1.46,8.7,15.0,2.3,0.10945530365873157,0.0,1.9,31.925,-11.86,False
2026-03-31,TFPM,34.72,35.55,2.39,6.2,10.9,1.4,0.07353297589172769,0.0,0.6,35.93,3.49,True
2026-04-15,TFPM,35.6,35.65,0.14,6.4,10.5,2.3,0.08236411939064325,0.0,0.0,34.385,-3.41,False
2026-04-29,TFPM,31.435,32.3,2.75,4.3,5.4,3.3,0.07947250889440771,0.015692272772907967,0.3,32.67,3.93,True
2026-05-13,TFPM,35.56,35.72,0.45,6.5,7.3,5.8,0.09527473447028767,0.03409950302730691,1.1,31.73,-10.77,False
2026-05-28,TFPM,30.64,31.13,1.6,5.4,4.6,6.2,0.07347640884352058,0.0389158319274433,0.1,30.39,-0.82,False
