as_of_date,ticker,momentum_return_pct,entry_price,actual_price,actual_return_pct,direction_correct
2025-02-18,KSS,-49.73,11.81,8.265,-30.02,False
2025-03-04,KSS,-50.78,11.38,6.255,-45.04,False
2025-03-18,KSS,-55.68,8.33,6.7,-19.57,False
2025-04-01,KSS,-59.47,8.265,8.095,-2.06,False
2025-04-15,KSS,-66.15,6.255,8.04,28.54,True
2025-04-30,KSS,-71.22,6.7,8.72,30.15,True
2025-05-14,KSS,-72.47,8.095,8.44,4.26,True
2025-05-29,KSS,-71.96,8.04,9.7,20.65,True
2025-06-12,KSS,-66.36,8.72,12.81,46.9,True
2025-06-27,KSS,-68.94,8.44,12.2,44.55,True
2025-07-14,KSS,-61.47,9.7,13.95,43.81,True
2025-07-28,KSS,-65.97,12.81,16.62,29.74,True
2025-08-11,KSS,-57.31,12.2,17.265,41.52,True
2025-08-25,KSS,-37.63,13.95,15.86,13.69,True
2025-09-09,KSS,-44.08,16.62,16.39,-1.38,False
2025-09-23,KSS,-29.6,17.265,16.12,-6.63,False
2025-10-07,KSS,-19.48,15.86,15.73,-0.82,False
2025-10-21,KSS,-10.92,16.39,22.94,39.96,True
2025-11-04,KSS,-15.29,16.12,22.46,39.33,True
2025-11-18,KSS,-18.32,15.73,21.355,35.76,True
2025-12-03,KSS,-12.35,22.94,18.61,-18.88,False
2025-12-17,KSS,-11.53,22.46,17.95,-20.08,False
2026-01-02,KSS,67.68,21.355,19.56,-8.41,False
2026-01-16,KSS,61.97,18.61,15.375,-17.38,False
2026-02-02,KSS,41.87,17.95,12.7,-29.25,False
2026-02-17,KSS,51.57,19.56,12.905,-34.02,False
2026-03-03,KSS,32.6,15.375,14.3,-6.99,False
2026-03-17,KSS,70.92,12.7,13.97,10.0,True
2026-03-31,KSS,35.76,12.905,12.09,-6.32,False
2026-04-15,KSS,59.07,14.3,15.57,8.88,True
2026-04-29,KSS,41.81,13.97,17.315,23.94,True
2026-05-13,KSS,99.19,12.09,19.21,58.89,True
2024-09-09,KT,15.25,15.435,15.625,1.23,True
2024-09-23,KT,20.13,15.465,15.775,2.0,True
2024-10-07,KT,26.46,15.09,15.29,1.33,True
2024-10-21,KT,23.97,15.625,18.03,15.39,True
2024-11-04,KT,22.23,15.775,16.33,3.52,True
2024-11-18,KT,28.1,15.29,15.62,2.16,True
2024-12-03,KT,27.69,18.03,16.75,-7.1,False
2024-12-17,KT,19.41,16.33,17.265,5.73,True
2025-01-02,KT,38.75,15.62,17.275,10.6,True
2025-01-17,KT,17.61,16.75,17.08,1.97,True
2025-02-03,KT,15.52,17.265,18.38,6.46,True
2025-02-18,KT,33.41,17.275,17.7,2.46,True
2025-03-04,KT,32.06,17.08,17.45,2.17,True
2025-03-18,KT,21.2,18.38,19.465,5.9,True
2025-04-01,KT,20.29,17.7,19.185,8.39,True
2025-04-15,KT,29.34,17.45,19.17,9.86,True
2025-04-30,KT,25.1,19.465,20.12,3.37,True
2025-05-14,KT,31.8,19.185,20.29,5.76,True
2025-05-29,KT,51.12,19.17,21.285,11.03,True
2025-06-12,KT,47.12,20.12,20.025,-0.47,False
2025-06-27,KT,44.34,20.29,20.0,-1.43,False
2025-07-14,KT,46.14,21.285,20.96,-1.53,False
2025-07-28,KT,49.15,20.025,19.99,-0.17,False
2025-08-11,KT,61.47,20.0,19.43,-2.85,False
2025-08-25,KT,51.6,20.96,19.335,-7.75,False
2025-09-09,KT,51.52,19.99,18.96,-5.15,False
2025-09-23,KT,42.3,19.43,18.485,-4.86,False
2025-10-07,KT,33.93,19.335,17.875,-7.55,False
2025-10-21,KT,24.97,18.96,18.58,-2.0,False
2025-11-04,KT,30.59,18.485,19.05,3.06,True
2025-11-18,KT,22.53,17.875,19.025,6.43,True
2025-12-03,KT,18.29,18.58,19.48,4.84,True
2025-12-17,KT,18.21,19.05,20.69,8.61,True
2026-01-02,KT,0.33,19.025,23.74,24.78,True
2026-01-16,KT,16.96,19.48,22.59,15.97,True
2026-02-02,KT,19.53,20.69,22.23,7.44,True
2026-02-17,KT,19.14,23.74,21.45,-9.65,False
2026-03-03,KT,18.09,22.59,22.65,0.27,True
2026-03-17,KT,40.55,22.23,21.135,-4.93,False
2026-03-31,KT,36.98,21.45,20.43,-4.76,False
2026-04-15,KT,19.51,22.65,17.7,-21.85,False
2026-04-29,KT,20.08,21.135,18.75,-11.28,False
2026-05-13,KT,33.71,20.43,17.66,-13.56,False
2024-09-09,KURA,83.93,19.55,17.72,-9.36,False
2024-09-23,KURA,87.19,20.23,17.83,-11.86,False
2024-10-07,KURA,98.97,17.91,16.04,-10.44,False
2024-10-21,KURA,133.13,17.72,11.17,-36.96,False
2024-11-04,KURA,120.94,17.83,9.75,-45.32,False
2024-11-18,KURA,115.04,16.04,8.69,-45.82,False
2024-12-03,KURA,112.31,11.17,7.25,-35.09,False
2024-12-17,KURA,69.54,9.75,8.24,-15.49,False
2025-01-02,KURA,15.58,8.69,7.98,-8.17,False
2025-01-17,KURA,-16.6,7.25,7.34,1.24,True
2025-02-03,KURA,-39.43,8.24,7.335,-10.98,False
2025-02-18,KURA,-52.78,7.98,6.38,-20.05,False
2025-03-04,KURA,-62.03,7.34,6.03,-17.85,False
2025-03-18,KURA,-57.52,7.335,6.54,-10.84,False
2025-04-01,KURA,-66.11,6.38,5.735,-10.11,False
2025-04-15,KURA,-68.08,6.03,5.81,-3.65,False
2025-04-30,KURA,-68.84,6.54,6.66,1.83,True
2025-05-14,KURA,-71.41,5.735,5.67,-1.13,False
2025-05-29,KURA,-65.72,5.81,6.345,9.21,True
2025-06-12,KURA,-72.1,6.66,6.19,-7.06,False
2025-06-27,KURA,-74.11,5.67,5.54,-2.29,False
2025-07-14,KURA,-68.29,6.345,7.65,20.57,True
2025-07-28,KURA,-72.88,6.19,8.02,29.56,True
2025-08-11,KURA,-69.43,5.54,8.235,48.65,True
2025-08-25,KURA,-70.49,7.65,9.42,23.14,True
2025-09-09,KURA,-71.0,8.02,9.58,19.45,True
2025-09-23,KURA,-61.81,8.235,9.96,20.95,True
2025-10-07,KURA,-58.95,9.42,11.09,17.73,True
2025-10-21,KURA,-60.12,9.58,11.95,24.74,True
2025-11-04,KURA,-47.08,9.96,10.165,2.06,True
2025-11-18,KURA,-45.21,11.09,10.34,-6.76,False
2025-12-03,KURA,-42.51,11.95,8.45,-29.29,False
2025-12-17,KURA,-39.04,10.165,8.27,-18.64,False
2026-01-02,KURA,-0.31,10.34,8.49,-17.89,False
2026-01-16,KURA,9.6,8.45,8.505,0.65,True
2026-02-02,KURA,19.72,8.27,8.58,3.75,True
2026-02-17,KURA,22.59,8.49,8.13,-4.24,False
2026-03-03,KURA,5.59,8.505,9.055,6.47,True
2026-03-17,KURA,-0.24,8.58,8.76,2.1,True
2026-03-31,KURA,13.33,8.13,9.48,16.61,True
2026-04-15,KURA,19.68,9.055,9.965,10.05,True
2026-04-29,KURA,8.35,8.76,8.84,0.91,True
2026-05-13,KURA,61.95,9.48,10.885,14.82,True
2024-09-09,LBTYK,-2.23,20.3,21.445,5.64,True
2024-09-23,LBTYK,4.0,21.16,20.94,-1.04,False
2024-10-07,LBTYK,6.22,21.35,12.27,-42.53,False
2024-10-21,LBTYK,6.26,21.445,14.38,-32.94,False
2024-11-04,LBTYK,22.91,20.94,13.145,-37.23,False
2024-11-18,LBTYK,20.21,12.27,13.57,10.59,True
2024-12-03,LBTYK,29.44,14.38,12.005,-16.52,False
2024-12-17,LBTYK,-29.06,13.145,11.49,-12.59,False
2025-01-02,LBTYK,-12.88,13.57,11.25,-17.1,False
2025-01-17,LBTYK,-21.09,12.005,11.85,-1.29,False
2025-02-03,LBTYK,-29.45,11.49,12.25,6.61,True
2025-02-18,LBTYK,-39.93,11.25,11.915,5.91,True
2025-03-04,LBTYK,-44.86,11.85,11.04,-6.84,False
2025-03-18,LBTYK,-42.79,12.25,11.355,-7.31,False
2025-04-01,LBTYK,-35.61,11.915,10.05,-15.65,False
2025-04-15,LBTYK,-31.68,11.04,9.865,-10.64,False
2025-04-30,LBTYK,-32.26,11.355,10.135,-10.74,False
2025-05-14,LBTYK,-38.82,10.05,10.14,0.9,True
2025-05-29,LBTYK,-31.03,9.865,10.42,5.63,True
2025-06-12,LBTYK,-46.22,10.135,10.315,1.78,True
2025-06-27,LBTYK,-40.99,10.14,11.1,9.47,True
2025-07-14,LBTYK,-44.58,10.42,11.77,12.96,True
2025-07-28,LBTYK,-43.31,10.315,11.72,13.62,True
2025-08-11,LBTYK,-44.67,11.1,11.685,5.27,True
2025-08-25,LBTYK,-46.96,11.77,11.505,-2.25,False
2025-09-09,LBTYK,-41.21,11.72,11.21,-4.35,False
2025-09-23,LBTYK,-39.18,11.685,10.81,-7.49,False
2025-10-07,LBTYK,-41.86,11.505,11.09,-3.61,False
2025-10-21,LBTYK,-43.46,11.21,11.185,-0.22,False
2025-11-04,LBTYK,-47.45,10.81,10.95,1.3,True
2025-11-18,LBTYK,-47.76,11.09,10.83,-2.34,False
2025-12-03,LBTYK,-46.57,11.185,10.215,-8.67,False
2025-12-17,LBTYK,-11.48,10.95,11.01,0.55,True
2026-01-02,LBTYK,-21.32,10.83,11.05,2.03,True
2026-01-16,LBTYK,-20.89,10.215,12.34,20.8,True
2026-02-02,LBTYK,-14.48,11.01,11.97,8.72,True
2026-02-17,LBTYK,-12.25,11.05,11.725,6.11,True
2026-03-03,LBTYK,-7.35,12.34,11.98,-2.92,False
2026-03-17,LBTYK,-5.2,11.97,11.11,-7.18,False
2026-03-31,LBTYK,2.62,11.725,11.36,-3.11,False
2026-04-15,LBTYK,-0.25,11.98,11.89,-0.75,False
2026-04-29,LBTYK,-3.73,11.11,11.6,4.41,True
2026-05-13,LBTYK,10.45,11.36,10.93,-3.79,False
2024-09-09,LPX,49.89,93.28,103.08,10.51,True
2024-09-23,LPX,55.7,106.615,101.11,-5.16,False
2024-10-07,LPX,49.5,108.26,115.37,6.57,True
2024-10-21,LPX,83.4,103.08,117.205,13.7,True
2024-11-04,LPX,96.03,101.11,110.57,9.36,True
2024-11-18,LPX,91.44,115.37,103.88,-9.96,False
2024-12-03,LPX,85.74,117.205,114.73,-2.11,False
2024-12-17,LPX,83.24,110.57,117.85,6.58,True
2025-01-02,LPX,92.51,103.88,112.8,8.59,True
2025-01-17,LPX,63.65,114.73,95.22,-17.01,False
2025-02-03,LPX,46.14,117.85,92.61,-21.42,False
2025-02-18,LPX,70.78,112.8,91.045,-19.29,False
2025-03-04,LPX,72.88,95.22,85.69,-10.01,False
2025-03-18,LPX,63.72,92.61,86.29,-6.82,False
2025-04-01,LPX,32.77,91.045,92.75,1.87,True
2025-04-15,LPX,19.59,85.69,90.41,5.51,True
2025-04-30,LPX,10.24,86.29,90.445,4.82,True
2025-05-14,LPX,11.17,92.75,87.64,-5.51,False
2025-05-29,LPX,15.76,90.41,91.0,0.65,True
2025-06-12,LPX,7.97,90.445,89.36,-1.2,False
2025-06-27,LPX,1.34,87.64,90.08,2.78,True
2025-07-14,LPX,-0.98,91.0,99.05,8.85,True
2025-07-28,LPX,2.71,89.36,95.72,7.12,True
2025-08-11,LPX,16.04,90.08,85.97,-4.56,False
2025-08-25,LPX,-3.0,99.05,89.865,-9.27,False
2025-09-09,LPX,-3.58,95.72,92.78,-3.07,False
2025-09-23,LPX,7.7,85.97,85.35,-0.72,False
2025-10-07,LPX,5.39,89.865,74.72,-16.85,False
2025-10-21,LPX,-14.47,92.78,82.71,-10.85,False
2025-11-04,LPX,-17.3,85.35,84.45,-1.05,False
2025-11-18,LPX,-13.35,74.72,81.72,9.37,True
2025-12-03,LPX,-12.56,82.71,93.24,12.73,True
2025-12-17,LPX,-33.24,84.45,84.725,0.33,True
2026-01-02,LPX,-29.84,81.72,88.82,8.69,True
2026-01-16,LPX,-26.76,93.24,82.745,-11.26,False
2026-02-02,LPX,-21.82,84.725,77.08,-9.02,False
2026-02-17,LPX,-14.24,88.82,72.76,-18.08,False
2026-03-03,LPX,-27.06,82.745,73.835,-10.77,False
2026-03-17,LPX,-15.6,77.08,72.09,-6.47,False
2026-03-31,LPX,-15.96,72.76,70.245,-3.46,False
2026-04-15,LPX,-15.16,73.835,76.14,3.12,True
2026-04-29,LPX,-24.95,72.09,74.78,3.73,True
2026-05-13,LPX,-12.1,70.245,82.33,17.2,True
2024-09-09,LW,-41.01,63.16,77.32,22.42,True
2024-09-23,LW,-35.13,64.91,77.5,19.4,True
2024-10-07,LW,-34.8,69.24,76.78,10.89,True
2024-10-21,LW,-33.26,77.32,79.435,2.74,True
2024-11-04,LW,-23.9,77.5,82.19,6.05,True
2024-11-18,LW,-9.52,76.78,66.05,-13.97,False
2024-12-03,LW,-15.22,79.435,60.15,-24.28,False
2024-12-17,LW,-20.45,82.19,60.33,-26.6,False
2025-01-02,LW,-21.7,66.05,57.68,-12.67,False
2025-01-17,LW,-21.21,60.15,49.89,-17.06,False
2025-02-03,LW,-38.17,60.33,52.88,-12.35,False
2025-02-18,LW,-45.57,57.68,53.27,-7.65,False
2025-03-04,LW,-42.12,49.89,54.625,9.49,True
2025-03-18,LW,-43.55,52.88,52.79,-0.17,False
2025-04-01,LW,-50.43,53.27,51.4,-3.51,False
2025-04-15,LW,-47.83,54.625,54.25,-0.69,False
2025-04-30,LW,-49.86,52.79,56.28,6.61,True
2025-05-14,LW,-31.17,51.4,53.38,3.85,True
2025-05-29,LW,-37.5,54.25,51.09,-5.82,False
2025-06-12,LW,-38.85,56.28,59.23,5.24,True
2025-06-27,LW,-39.23,53.38,51.65,-3.24,False
2025-07-14,LW,-35.01,51.09,55.94,9.49,True
2025-07-28,LW,-37.41,59.23,57.11,-3.58,False
2025-08-11,LW,-33.24,51.65,54.31,5.15,True
2025-08-25,LW,-22.57,55.94,63.29,13.14,True
2025-09-09,LW,-10.34,57.11,64.635,13.18,True
2025-09-23,LW,-7.89,54.31,61.99,14.14,True
2025-10-07,LW,-6.65,63.29,56.165,-11.26,False
2025-10-21,LW,-15.85,64.635,60.47,-6.44,False
2025-11-04,LW,-4.75,61.99,59.37,-4.23,False
2025-11-18,LW,-5.85,56.165,42.295,-24.7,False
2025-12-03,LW,-18.74,60.47,43.32,-28.36,False
2025-12-17,LW,-29.73,59.37,45.03,-24.15,False
2026-01-02,LW,-22.96,42.295,48.205,13.97,True
2026-01-16,LW,-19.36,43.32,46.9,8.26,True
2026-02-02,LW,-37.47,45.03,40.935,-9.09,False
2026-02-17,LW,-26.53,48.205,42.29,-12.27,False
2026-03-03,LW,-25.24,46.9,43.18,-7.93,False
2026-03-17,LW,-11.85,40.935,43.02,5.09,True
2026-03-31,LW,-9.12,42.29,41.5,-1.87,False
2026-04-15,LW,-18.02,43.18,43.52,0.79,True
2026-04-29,LW,-24.03,43.02,45.11,4.86,True
2026-05-13,LW,-18.95,41.5,45.15,8.8,True
2024-09-09,LXU,-23.2,7.195,9.1,26.48,True
2024-09-23,LXU,-23.61,7.63,8.42,10.35,True
2024-10-07,LXU,-30.05,8.26,8.49,2.78,True
2024-10-21,LXU,-24.44,9.1,9.05,-0.55,False
2024-11-04,LXU,-14.47,8.42,8.25,-2.02,False
2024-11-18,LXU,-5.54,8.49,7.7,-9.31,False
2024-12-03,LXU,-9.37,9.05,9.075,0.28,True
2024-12-17,LXU,-4.05,8.25,8.22,-0.36,False
2025-01-02,LXU,6.23,7.7,7.96,3.38,True
2025-01-17,LXU,-7.87,9.075,6.705,-26.12,False
2025-02-03,LXU,-18.72,8.22,7.23,-12.04,False
2025-02-18,LXU,18.78,7.96,6.53,-17.96,False
2025-03-04,LXU,1.56,6.705,5.24,-21.85,False
2025-03-18,LXU,3.23,7.23,6.38,-11.76,False
2025-04-01,LXU,-6.99,6.53,7.28,11.49,True
2025-04-15,LXU,-2.37,5.24,7.59,44.85,True
2025-04-30,LXU,-22.41,6.38,7.935,24.37,True
2025-05-14,LXU,-35.39,7.28,7.875,8.17,True
2025-05-29,LXU,-24.86,7.59,8.65,13.97,True
2025-06-12,LXU,-15.45,7.935,8.65,9.01,True
2025-06-27,LXU,-22.87,7.875,7.33,-6.92,False
2025-07-14,LXU,-11.43,8.65,8.345,-3.53,False
2025-07-28,LXU,-9.13,8.65,7.805,-9.77,False
2025-08-11,LXU,13.6,7.33,7.98,8.87,True
2025-08-25,LXU,0.77,8.345,9.1,9.05,True
2025-09-09,LXU,-9.92,7.805,8.46,8.39,True
2025-09-23,LXU,5.54,7.98,8.175,2.44,True
2025-10-07,LXU,9.73,9.1,9.255,1.7,True
2025-10-21,LXU,6.99,8.46,9.605,13.53,True
2025-11-04,LXU,9.43,8.175,8.715,6.61,True
2025-11-18,LXU,-9.04,9.255,8.58,-7.29,False
2025-12-03,LXU,2.99,9.605,9.595,-0.1,False
2025-12-17,LXU,6.25,8.715,9.14,4.88,True
2026-01-02,LXU,9.4,8.58,9.7,13.05,True
2026-01-16,LXU,-1.24,9.595,11.95,24.54,True
2026-02-02,LXU,12.19,9.14,14.77,61.6,True
2026-02-17,LXU,8.4,9.7,14.9,53.61,True
2026-03-03,LXU,7.84,11.95,14.15,18.41,True
2026-03-17,LXU,20.69,14.77,15.19,2.84,True
2026-03-31,LXU,61.79,14.9,14.725,-1.17,False
2026-04-15,LXU,113.11,14.15,12.975,-8.3,False
2026-04-29,LXU,125.21,15.19,11.695,-23.01,False
2026-05-13,LXU,173.15,14.725,10.83,-26.45,False
2024-09-09,MGNI,-10.18,12.93,11.97,-7.42,False
2024-09-23,MGNI,64.96,13.04,12.205,-6.4,False
2024-10-07,MGNI,50.2,12.05,15.64,29.79,True
2024-10-21,MGNI,70.43,11.97,17.08,42.69,True
2024-11-04,MGNI,64.09,12.205,16.58,35.85,True
2024-11-18,MGNI,70.14,15.64,16.105,2.97,True
2024-12-03,MGNI,87.06,17.08,15.435,-9.63,False
2024-12-17,MGNI,101.14,16.58,17.225,3.89,True
2025-01-02,MGNI,112.48,16.105,19.4,20.46,True
2025-01-17,MGNI,74.85,15.435,14.66,-5.02,False
2025-02-03,MGNI,70.45,17.225,12.7,-26.27,False
2025-02-18,MGNI,73.03,19.4,11.395,-41.26,False
2025-03-04,MGNI,84.05,14.66,10.135,-30.87,False
2025-03-18,MGNI,125.41,12.7,11.89,-6.38,False
2025-04-01,MGNI,40.17,11.395,16.575,45.46,True
2025-04-15,MGNI,14.34,10.135,16.24,60.24,True
2025-04-30,MGNI,9.62,11.89,17.63,48.28,True
2025-05-14,MGNI,2.55,16.575,21.115,27.39,True
2025-05-29,MGNI,39.89,16.24,23.1,42.24,True
2025-06-12,MGNI,76.76,17.63,23.585,33.78,True
2025-06-27,MGNI,48.87,21.115,22.08,4.57,True
2025-07-14,MGNI,36.95,23.1,25.315,9.59,True
2025-07-28,MGNI,58.97,23.585,24.38,3.37,True
2025-08-11,MGNI,63.43,22.08,23.46,6.25,True
2025-08-25,MGNI,53.12,25.315,19.08,-24.63,False
2025-09-09,MGNI,72.52,24.38,18.93,-22.35,False
2025-09-23,MGNI,81.72,23.46,16.73,-28.69,False
2025-10-07,MGNI,90.59,19.08,13.415,-29.69,False
2025-10-21,MGNI,81.5,18.93,14.36,-24.14,False
2025-11-04,MGNI,61.66,16.73,16.69,-0.24,False
2025-11-18,MGNI,55.49,13.415,16.075,19.83,True
2025-12-03,MGNI,39.65,14.36,14.37,0.07,True
2025-12-17,MGNI,-20.6,16.69,14.06,-15.76,False
2026-01-02,MGNI,-13.31,16.075,11.575,-27.99,False
2026-01-16,MGNI,0.67,14.37,13.78,-4.11,False
2026-02-02,MGNI,-0.85,14.06,12.33,-12.3,False
2026-02-17,MGNI,-5.01,11.575,11.87,2.55,True
2026-03-03,MGNI,-17.63,13.78,13.24,-3.92,False
2026-03-17,MGNI,-43.03,12.33,12.92,4.79,True
2026-03-31,MGNI,-18.04,11.87,12.9,8.68,True
2026-04-15,MGNI,0.91,13.24,14.435,9.03,True
2026-04-29,MGNI,-5.86,12.92,16.2,25.39,True
2026-05-13,MGNI,27.79,12.9,18.7,44.96,True
2024-09-09,MHK,37.62,149.19,161.275,8.1,True
2024-09-23,MHK,54.86,157.895,136.7,-13.42,False
2024-10-07,MHK,53.74,155.03,138.46,-10.69,False
2024-10-21,MHK,72.2,161.275,135.45,-16.01,False
2024-11-04,MHK,88.95,136.7,124.59,-8.86,False
2024-11-18,MHK,98.47,138.46,115.84,-16.34,False
2024-12-03,MHK,64.91,135.45,129.365,-4.49,False
2024-12-17,MHK,62.65,124.59,119.025,-4.47,False
2025-01-02,MHK,54.32,115.84,119.44,3.11,True
2025-01-17,MHK,19.79,129.365,113.05,-12.61,False
2025-02-03,MHK,15.14,119.025,114.31,-3.96,False
2025-02-18,MHK,26.8,119.44,114.995,-3.72,False
2025-03-04,MHK,17.98,113.05,103.015,-8.88,False
2025-03-18,MHK,4.99,114.31,106.28,-7.02,False
2025-04-01,MHK,0.17,114.995,107.315,-6.68,False
2025-04-15,MHK,-5.59,103.015,102.03,-0.96,False
2025-04-30,MHK,-11.42,106.28,104.79,-1.4,False
2025-05-14,MHK,-11.47,107.315,104.94,-2.21,False
2025-05-29,MHK,-2.9,102.03,112.21,9.98,True
2025-06-12,MHK,-7.3,104.79,120.03,14.54,True
2025-06-27,MHK,-12.47,104.94,119.89,14.25,True
2025-07-14,MHK,-7.62,112.21,132.09,17.72,True
2025-07-28,MHK,-8.38,120.03,135.62,12.99,True
2025-08-11,MHK,2.33,119.89,127.7,6.51,True
2025-08-25,MHK,-5.57,132.09,122.46,-7.29,False
2025-09-09,MHK,-17.79,135.62,131.41,-3.1,False
2025-09-23,MHK,-9.83,127.7,110.67,-13.34,False
2025-10-07,MHK,-7.37,122.46,104.05,-15.03,False
2025-10-21,MHK,-17.79,131.41,115.2,-12.34,False
2025-11-04,MHK,-20.86,110.67,109.24,-1.29,False
2025-11-18,MHK,-20.24,104.05,109.5,5.24,True
2025-12-03,MHK,-17.81,115.2,122.8,6.6,True
2025-12-17,MHK,-26.52,109.24,120.54,10.34,True
2026-01-02,MHK,-17.54,109.5,131.845,20.41,True
2026-01-16,MHK,-15.38,122.8,113.805,-7.32,False
2026-02-02,MHK,-7.98,120.54,104.41,-13.38,False
2026-02-17,MHK,-1.38,131.845,98.43,-25.34,False
2026-03-03,MHK,-6.01,113.805,103.9,-8.7,False
2026-03-17,MHK,13.47,104.41,102.85,-1.49,False
2026-03-31,MHK,2.4,98.43,97.95,-0.49,False
2026-04-15,MHK,-6.69,103.9,107.71,3.67,True
2026-04-29,MHK,-18.67,102.85,109.545,6.51,True
2026-05-13,MHK,2.72,97.95,119.67,22.17,True
2024-09-09,NRIX,128.9,23.455,25.49,8.68,True
2024-09-23,NRIX,167.17,24.15,25.05,3.73,True
2024-10-07,NRIX,181.37,21.545,21.78,1.09,True
2024-10-21,NRIX,177.49,25.49,20.85,-18.2,False
2024-11-04,NRIX,234.99,25.05,21.15,-15.57,False
2024-11-18,NRIX,374.31,21.78,19.5,-10.47,False
2024-12-03,NRIX,332.1,20.85,19.17,-8.06,False
2024-12-17,NRIX,255.43,21.15,18.945,-10.43,False
2025-01-02,NRIX,245.22,19.5,16.75,-14.1,False
2025-01-17,NRIX,132.9,19.17,14.26,-25.61,False
2025-02-03,NRIX,82.3,18.945,13.68,-27.79,False
2025-02-18,NRIX,122.77,16.75,10.455,-37.58,False
2025-03-04,NRIX,145.85,14.26,9.82,-31.14,False
2025-03-18,NRIX,101.49,13.68,11.51,-15.86,False
2025-04-01,NRIX,18.96,10.455,9.57,-8.46,False
2025-04-15,NRIX,-3.86,9.82,10.665,8.6,True
2025-04-30,NRIX,-18.6,11.51,11.95,3.82,True
2025-05-14,NRIX,-42.86,9.57,11.645,21.68,True
2025-05-29,NRIX,-7.45,10.665,12.715,19.22,True
2025-06-12,NRIX,-30.35,11.95,11.95,0.0,False
2025-06-27,NRIX,-33.91,11.645,9.645,-17.17,False
2025-07-14,NRIX,-19.41,12.715,9.675,-23.91,False
2025-07-28,NRIX,-43.7,11.95,9.195,-23.05,False
2025-08-11,NRIX,-40.1,9.645,8.25,-14.46,False
2025-08-25,NRIX,-49.1,9.675,9.83,1.6,True
2025-09-09,NRIX,-53.67,9.195,10.42,13.32,True
2025-09-23,NRIX,-57.46,8.25,12.235,48.3,True
2025-10-07,NRIX,-60.79,9.83,12.67,28.89,True
2025-10-21,NRIX,-66.06,10.42,16.84,61.61,True
2025-11-04,NRIX,-54.66,12.235,18.205,48.79,True
2025-11-18,NRIX,-59.73,12.67,18.07,42.62,True
2025-12-03,NRIX,-47.66,16.84,19.21,14.07,True
2025-12-17,NRIX,-52.89,18.205,17.11,-6.01,False
2026-01-02,NRIX,-22.99,18.07,15.625,-13.53,False
2026-01-16,NRIX,-8.6,19.21,15.82,-17.65,False
2026-02-02,NRIX,-0.26,17.11,15.5,-9.41,False
2026-02-17,NRIX,1.64,15.625,15.49,-0.86,False
2026-03-03,NRIX,-15.9,15.82,16.985,7.36,True
2026-03-17,NRIX,-10.03,15.5,16.615,7.19,True
2026-03-31,NRIX,5.3,15.49,16.185,4.49,True
2026-04-15,NRIX,16.62,16.985,17.665,4.0,True
2026-04-29,NRIX,16.72,16.615,16.99,2.26,True
2026-05-13,NRIX,84.29,16.185,22.915,41.58,True
2024-09-09,PATH,-29.67,12.2,13.06,7.05,True
2024-09-23,PATH,-21.21,12.91,12.32,-4.57,False
2024-10-07,PATH,-26.17,12.29,12.52,1.87,True
2024-10-21,PATH,-25.6,13.06,14.37,10.03,True
2024-11-04,PATH,-25.21,12.32,13.91,12.91,True
2024-11-18,PATH,-19.7,12.52,12.93,3.27,True
2024-12-03,PATH,-18.98,14.37,13.02,-9.39,False
2024-12-17,PATH,-33.8,13.91,14.22,2.23,True
2025-01-02,PATH,-26.48,12.93,14.91,15.31,True
2025-01-17,PATH,-45.22,13.02,11.77,-9.6,False
2025-02-03,PATH,-48.86,14.22,10.76,-24.33,False
2025-02-18,PATH,-39.55,14.91,10.5,-29.58,False
2025-03-04,PATH,-40.38,11.77,10.57,-10.2,False
2025-03-18,PATH,-40.07,10.76,11.94,10.97,True
2025-04-01,PATH,-49.56,10.5,13.21,25.81,True
2025-04-15,PATH,-55.87,10.57,12.95,22.52,True
2025-04-30,PATH,-54.77,11.94,12.66,6.03,True
2025-05-14,PATH,-49.81,13.21,12.73,-3.63,False
2025-05-29,PATH,-39.1,12.95,12.465,-3.75,False
2025-06-12,PATH,-31.54,12.66,12.24,-3.32,False
2025-06-27,PATH,-31.88,12.73,10.445,-17.95,False
2025-07-14,PATH,8.21,12.465,11.025,-11.55,False
2025-07-28,PATH,6.1,12.24,11.905,-2.74,False
2025-08-11,PATH,3.56,10.445,12.525,19.91,True
2025-08-25,PATH,-1.1,11.025,14.83,34.51,True
2025-09-09,PATH,-2.16,11.905,16.285,36.79,True
2025-09-23,PATH,-8.01,12.525,14.265,13.89,True
2025-10-07,PATH,-7.19,14.83,13.75,-7.28,False
2025-10-21,PATH,7.0,16.285,14.88,-8.63,False
2025-11-04,PATH,17.73,14.265,15.96,11.88,True
2025-11-18,PATH,24.42,13.75,15.9,15.64,True
2025-12-03,PATH,25.95,14.88,14.33,-3.7,False
2025-12-17,PATH,0.04,15.96,12.55,-21.37,False
2026-01-02,PATH,1.45,15.9,10.96,-31.07,False
2026-01-16,PATH,13.1,14.33,11.05,-22.89,False
2026-02-02,PATH,27.14,12.55,11.98,-4.54,False
2026-02-17,PATH,11.3,10.96,11.12,1.46,True
2026-03-03,PATH,-12.58,11.05,10.6,-4.07,False
2026-03-17,PATH,-19.89,11.98,10.39,-13.27,False
2026-03-31,PATH,-12.79,11.12,9.47,-14.84,False
2026-04-15,PATH,16.27,10.6,11.565,9.1,True
2026-04-29,PATH,-0.09,10.39,10.66,2.6,True
